No	year	title	artist	id	lyric
1478	1992	난 알아요	서태지와 아이들	50012	난 알아요 이밤이 흐르고 흐르면 누군가가 나를 떠나 버려야 한다는 그 사실을 그 이유를 이제는 나도 알 수가 알 수가 있어요 사랑을 한다는 말을 못했어 어쨌거나 지금은 너무 늦어 버렸어 그때 나는 무얼하고 있었나 그 미소는 너무 아름다웠어 난 정말 그대 그대만을 좋아했어 나에게 이런 슬픔 안겨주는 그대여 제발 이별만은 말하지 말아요 나에겐 오직 그대만이 전부였잖아 오 그대여 가지마세요 나를 정말 떠나 가나요 오 그대여 가지마세요 나는 지금 울잖아요 난 알아요 이밤이 흐르면 요 그대 떠나는 모습 뒤로하고 마지막 키스에 슬픈 마음 정말 떠나는가 사랑을 하고싶어 너의 모든 향기 나의 몸속에 젖어있는 너의 많은 숨결 그 미소 그눈물 그 알 수 없는 마음에 마음 그리곤 또 마음에 마음 그 어렵다는 편지는 쓰지 않아도 돼 너의 진실한 모습을 바라보고 있어요 아직도 마음속엔 내가 있나요 나는 그대의 영원한 난 정말 그대 그대만을 좋아했어 나에게 이런 슬픔 안겨주는 그대여 오 그대여 가지마세요 나를 정말 떠나 가나요 오 그대여 가지마세요 나는 지금 울잖아요 오 그대여 가지마세요 나를 정말 떠나 가나요 오 그대여 가지마세요 나는 지금 울잖아요
1479	1992	또 다른 만남을 위해	김민종	463542	멀게만 느낀 우리의 이별 짧았던 그 순간 아쉬움을 남긴 채 떠나야 했던 소중했던 친구여 아무런 표정도 없이 그저 담담히 손 흔드는 네 모습 또 다른 만남위해 잠시 떠나야 할 뿐 젖어드는 내마음을 너는 알거야 오오 마음 울적해진 비가 오는 날엔 나를 그리며 싫은 사연 속에 너를 만나겠지예 낯선 너의 모습보며 눈물 글썽이는 내 맘 아프겠지만 그리운 친구여 또 다른 만남을 위해
1480	1992	보이지 않는 사랑	신승훈	49541	사랑해선 안 될게 너무 많아 그래서 더욱 슬퍼지는 것 같아 그 중에서 가장 슬픈 건 날 사랑하지 않는 그대 내 곁에 있어 달라는 말하지 않았지 하지만 떠날 필요 없잖아 보이지 않게 사랑할 거야 너무 슬퍼 눈물 보이지마 어제는 사랑을 오늘은 이별을 미소짓는 얼굴로 울고 있었지 하지만 나 이렇게 슬프게 우는 건 내일이면 찾아올 그리움 때문일꺼야 간 주 중 내 곁에 있어 달라는 말하지 않았지 하지만 떠날 필요 없잖아 보이지 않게 사랑할 거야 너무 슬퍼 눈물 보이지마 어제는 사랑을 오늘은 이별을 미소짓는 얼굴로 울고 있었지 하지만 나 이렇게 슬프게 우는 건 내일이면 찾아올 그리움 때문일 거야 어제는 사랑을 오늘은 이별을 미소짓는 얼굴로 울고 있었지 하지만 나 이렇게 슬프게 우는 건 내일이면 찾아올 그리움 때문일꺼야
1481	1992	대답 없는 너	김종서	64056	힘없이 멈춰진 하얀 손 싸늘히 식어가는 눈빛 작은 그 무엇도 해줄수가 없었던 너 비라도 내리길 바랬지 며칠이 갔는지 몰랐어 그저 숨쉬는게 허무한 듯 느껴질 뿐 이제 난 누구의 가슴에 안겨서 아픔을 얘기해야 하는가 너무 힘들다고 말하고 싶지만 들어줄 너는 없는데 비라도 내리길 바랬지 며칠이 갔는지 몰랐어 그저 숨쉬는게 허무한 듯 느껴질 뿐 이제 난 누구의 가슴에 안겨서 아픔을 얘기해야 하는가 너무 힘들다고 말하고 싶지만 들어줄 너는 없는데 이제 난 누구의 가슴에 안겨서 아픔을 얘기해야 하는가 너무 힘들다고 말하고 싶지만 들어줄 너는 없는데
1482	1992	하룻밤의 꿈	이상우	49838	이쯤에서 돌아가려해 변함없는 이세상 변한건 그저 내 마음 다가서면 멀어지고 떠나기엔 가까운 너의 눈빛은 여전히 고운데 지금까지 널 사랑하며 흘린 내 눈물만큼 너와의 거릴 느끼고 너의 그 모든 마음을 갖기엔 아직도 어린 나를 알고 이토록 사랑하는 마음만으로 되는 건 없는지 사랑에 버려진 세월의 슬픔을 아는지 우 알수없는 너를 하룻밤 꿈같은 너를 언제고 다시는 찾지 않으리 나만의 기대도 한겨울 바람같은 내맘도 모두다 하룻밤의 꿈 잊혀져 버릴 꿈 지금까지 널 사랑하며 흘린 내 눈물만큼 너와의 거릴 느끼고 너의 그 모든 마음을 갖기엔 아직도 어린 나를 알고 이토록 사랑하는 마음만으로 되는 건 없는지 사랑에 버려진 세월의 슬픔을 아는지 우 알수없는 너를 하룻밤 꿈같은 너를 언제고 다시는 찾지 않으리 나만의 기대도 한겨울 바람같은 내 맘도 모두다 하룻밤의 꿈 밤 보다 짧은 꿈
1483	1992	오늘 같은 밤이면	박정운	104668	얼마나 그댈 그리워하는지 몰라 더이상 외로움 난 견딜수 없고 언제나 어두운 밤이 찾아올때면 살며시 그대 이름 부르곤 했어 눈 감으면 그대곁에 있는것 같아 하지만 그대 숨결 느낄 수 없고 무겁게 나를 누르는 이 빈공간은 끝없는 방황으로 나를 이끄네 기나긴 기다림 속에 지쳐도 그대 외롭다고 눈물 짓지마 언제간 그대의 두 손을 잡고서 함께 걸어 갈테야 오늘같은 밤이면 그대를 나에 품에 가득 안고서 멈춰진 시간속에 나 그대와 영원토록 머물고 싶어 눈 감으면 그대곁에 있는것 같아 하지만 그대 숨결 느낄 수 없고 무겁게 나를 누르는 이 빈공간은 끝없는 방황으로 나를 이끄네 기나긴 기다림 속에 지쳐도 그대 외롭다고 눈물 짓지마 그대의 두 손을 잡고서 함께 걸어 갈테야 오늘 같은 밤이면 그대를 나에 품에 가득 안고서 멈춰진 시간속에 나 그대와 영원토록 머물고 싶어 나 그대와 영원토록 영원토록 영원토록 영원토록 영원토록 머물고 싶어
1484	1992	꿈	이현우	1414786	I was down and out when you came into my life Right from the start I knew you were the one Who would stay around to fill my heart with joy and happiness that I never ever fe before 두 눈을 감으면 꿈처럼 다가오는 너의 모습을 내 마음 깊은 곳 새하얀 캔버스에 그려보네 너의 웃는 모습을 그려보았지 화난 모습 우는 모습 차례차례 그려보았지 이런 그림들이 추억이 되고 그리움으로 변해버릴때 나는 꿈에서 깨어나지만 쓸쓸한 바람만 스쳐가네 외로운 밤이면 조용히 다가오는 너의 모습은 마음속 깊은 곳 나만의 사진첩에 남아있네 너의 웃는 모습을 찾아보았지 화난모습 우는 모습 차례차례 찾아보았지 이런 사진들이 추억이 되고 그리움으로 변해버릴때 나는 꿈에서 깨어나지만 쓸쓸한 바람만 스쳐가네 이런 그림들이 추억이 되고 그리움으로 변해버릴때 나는 꿈에서 깨어나지만 쓸쓸한 바람만 스쳐가네 외로운 밤이면 다가오는 너의 모습은 그려보았네 외로움 속에 사진첩에 너의 모습을 찾아 보았네 외로운 밤이면 다가오는 너의 모습은 그려보았네 외로움 속에 사진첩에 너의 모습을 찾아 보았네 외로운 밤이면 다가오는 너의 모습은 그려보았네
1485	1992	먼지가 되어	이윤수	78782	바하에 선율에 젖은 날에는 잊었던 기억들이 피어나네요 바람에 날려간 나의 노래도 휘파람 소리로 돌아오네요 내 조그만 공간 속에 추억만 쌓이고 까닭 모를 눈물만이 아롱거리네 작은 가슴을 모두 모두어 시를 써봐도 모자란 당신 먼지가 되어 날아가야지 바람에 날려 당신 곁으로 작은 가슴을 모두 모두어 시를 써봐도 모자란 당신 먼지가 되어 날아가야지 바람에 날려 당신 곁으로
1486	1992	내가 아는 한가지	이덕진	45926	살아가는 동안 한번도 안 올지 몰라 사랑이라는 감정의 물결 그런 때가 왔다는 건 삶이 가끔 주는 선물 지금까지 잘 견뎌왔다는 널 만났다는?건 외롭던 날들의 보상인걸 그래서 나는 맞이하게 된거야 그대라는 커다란 운명 이 세상의 무엇 하나도 나를 꺾을 수는 없겠지만 너의 뜻대로 살아가는 것만이 내가 아는 한가지 네가 원하는 건 나 또한 원하는거야 이미 나는 따로 있질 않아 이별이라는 것 또한 사랑했던 사람만이 가질 수 있는 추억일지 몰라 널 만났다는 건 외롭던 날들의 보상인걸 그래서 나는 맞이하게 된거야 그대라는 커다란 운명 이 세상의 무엇 하나도 나를 꺾을 수는 없겠지만 너의 뜻대로 살아가는 것만이 내가 아는 한가지 널 만났다는 건 외롭던 날들의 보상인걸 그래서 나는 맞이하게 된거야 그대라는 커다란 운명
1487	1992	내가 너를 느끼듯이	손지창	49808	사랑했던 그모든 기억이 모두 거짓으로 느껴지고 돌이킬수 없는 이별에 자꾸만 슬픔이 떠나가는 그대를 보면서 나는 붙잡지도 못하고 걷잡을수 없이 아픈마음에 어둠을 헤매네 내게는 네가 필요해 말을 하려했지만 그댄 나를 외면한채 멀리 사라져 가네 지금 이시간들이 내겐 너무 힘겨워 견딜수가 없어 너만을 사랑해 말을 하고 싶었어 너를 쉽게 잊지 못할꺼야 내가 너를 느끼듯이 내가 나를 느끼는 그때 다시 내게로 돌아와줘
1488	1992	한사람을 위한 마음	이오공감	1136819	힘들게 보낸 나의 하루엔 짧은 입맞춤을 해주던 사람 언젠간 서로가 더 먼 곳을 보며 결국엔 헤어질것을 알았지만 너의 안부를 묻는 사람들 나를 어렵게 만드는 얘기들 왜 슬픈예감은 틀린적이 없나 너를 잊겠다는 거짓말을 두고 돌아오긴 했지만 언제 오더라도 너만을 기다리고 싶어 다시 처음으로 모든걸 되돌리고 싶어 이제는 어디로 나는 어디로 아직 너의 그 고백들은 선한데 너를 닮아주었던 장미꽃도 한사람을 위한 마음도 모두 잊겠다는 거짓말을 두고 돌아오긴 했지만 너의 안부를 묻는 사람들 나를 어렵게 만드는 얘기들 왜 슬픈 예감은 틀린적이 없나 너를 잊겠다는 거짓말을 두고 돌아오긴 했지만 언제 오더라도 너만을 기다리고 싶어 다시 처음으로 모든걸 되돌리고 싶어 이제는 어디로 나는 어디로 아직 너의 그 고백들은 선한데 너를 닮아주었던 장미꽃도 한사람을 위한 마음도 모두 잊겠다는 거짓말을 두고 돌아오긴 했지만
1489	1992	나의 노래	김광석	2981575	아무 것도 가진 것 없는 이에게 시와 노래는 애달픈 양식 아무도 뵈지 않는 암흑속에서 조그만 읊조림은 커다린 빛 나의 노래는 나의 힘 나의 노래는 나의 삶 자그맣고 메마른 씨앗속에서 내일의 결실을 바라보듯이 자그만 아이의 읊음 속에서 마음의 열매가 맺혔으면 나의 노래는 나의 힘 나의 노래는 나의 삶 거미줄처럼 얽힌 세상속에서 바람에 나부끼는 나무가지처럼 흔들리고 넘어져도 이세상속에는 마지막 한방울의 물이 있는 한 나는 마시고 노래하리 나는 마시고 노래하리 수많은 진리와 양심의 금문자 찬란한 그빛에는 멀지 않으리 이웃과 벗들의 웃음속에는 조그만 가락이 울려 나오면 나는 부르리 나의 노래를 나는 부르리 가난한 마음을 그러나 그대 모두 귀기울일 때 노래는 멀리 멀리 날아가리 노래는 멀리 멀리 날아가리
1490	1992	너를 처음만난 그때	박준하	49560	너를 처음만난 그때 가르쳐 줄수는 없을까 내가 정말 살아있다는 걸 느낀건 너를 처음만난 그때 가르쳐 줄수는 없을까 내가 정말 나를 사랑하게 된것은 너를 사랑했던 그때란걸 달아나지마 난 너의 전불 원하지는 않아 그렇지만 아이처럼 조르고 싶어 이젠 더이상 너에게로 가까이 다가갈 수 없는걸 알아 그냥 이렇게 바라만 볼꺼야 슬프지 않아 너는 항상 이렇게 기다리고 있는걸 알아 그냥 이대로 사랑을 할꺼야 달아나지마 난 너의 전불 원하지는 않아 그렇지만 아이처럼 조르고 싶어 이젠 더이상 너에게로 가까이 다가갈수 없는걸 알아 그냥 이렇게 바라만 볼꺼야 슬프지 않아 너는 항상 이렇게 기다리고 있는걸 알아 그냥 이대로 사랑을 할꺼야 이젠 더이상 너에게로 가까이 다가갈수 없는걸 알아 그냥 이렇게 바라만 볼꺼야 슬프지 않아 너는 항상 이렇게 기다리고 있는걸 알아 그냥 이대로 사랑을 할꺼야
1491	1992	사랑은 차가운 유혹	양수경	91058	사랑은 차가운 유혹 그래도 피할 순 없어 이별은 때늦은 후회 다시는 만날 수 없어 마지막 인사를 하지도 못하고 어깨를 움추린 채로 고개만 떨구네 힘없이 다가와 내 손을 잡을 때 뺨위로 흐르는 눈물 가슴만 메이네 이세상 모두를 사랑한 당신이 어이해 나만을 사랑할 수 없나 사랑은 차가운 유혹 그래도 피할 순 없어 이별은 때늦은 후회 다시는 만날 수 없어 언젠가 우연히 마주친다해도 모르는 사람들처럼 지나쳐 가겠지 이세상 모두를 사랑한 당신이 어이해 나만을 사랑할 수 없나 사랑은 차가운 유혹 그래도 피할 순 없어 이별은 때늦은 후회 다시는 만날 수 없어 사랑은 차가운 유혹 그래도 피할 순 없어 이별은 때늦은 후회 다시는 만날 수 없어
1492	1992	비애	조정현	90355	비가 내리는 슬픈 밤이면 그리움에 떠오르는 나의 그대여 슬픔속에 핀 빨간 장미꽃처럼 떠나가버린 그대의 모습이 외로워 그대에게 꽃을 안겨주고서 사랑한다 말을 하고 싶지만 이 어두운 밤 나는 쓸쓸히 창가에 기대어 서면 지난 추억속에 그대 모습 떠올라 보고싶은 내 마음을 그대는 알고 있을까 오늘밤도 나만 홀로 잠못 이루네 거리는 비에 젖는데 외로움에 슬퍼지는 내 마음 난 그대만을 사랑하려고 했어 빗물속으로 사라져버린 시간들 그대에게 꽃을 안겨주고서 사랑한다 말을 하고 싶지만 이 어두운 밤 나는 쓸쓸히 창가에 기대어 서면 지난 추억속에 그대 모습 떠올라 보고싶은 내 마음을 그대는 알고 있을까 오늘밤도 나만 홀로 잠못 이루네 보고싶은 내 마음을 그대는 알고 있을까 오늘밤도 나만 홀로 잠못 이루네
1493	1992	떠나간 후에	015B	1585643	오늘도 아무렇지 않은 것처럼 아픈 가슴 감추며 살아가지만 한 번씩 울리는 전화벨 소리에 떨리는 마음 그대이길 바라며 수화길 들지 내가 던진 말들에 상처입은 그대의 자존심은 이제 돌이킬 순 없지만 돌아올 순 없겠니 네가 없는 나는 하루종일 무엇도 할 수 없잖니 너는 항상 힘들다 울먹이며 얘길했지만 이제 이렇게 아파하는 나는 어떡하니 그대의 흔적만이 무너진 내게 쌓여가는데 아직 따스한 너 만의 사랑이 내겐 필요해 돌아올 순 없겠니 네가 없는 나는 하루종일 무엇도 할 수 없잖니 너는 항상 힘들다 울먹이며 얘길했지만 이제 이렇게 아파하는 나는 어떡하니 그대의 흔적만이 무너진 내게 쌓여가는데 아직 따스한 너 만의 사랑이 내겐 필요해
1494	1992	가려진 시간 사이로	윤상	1707087	노는 아이들 소리 저녁 무렵의 교정은 아쉽게 남겨진 햇살에 물들고 메아리로 멀리 퍼져 가는 꼬마들의 숨바꼭질 놀이에 내 어린 그 시절 커다란 두 눈의 그 소녀 떠올라 넌 지금 어디 있니 내 생각 가끔 나는지 처음으로 느꼈었던 수줍던 설레임 지금까지 나 헤매는 까닭엔 네가 있기는 하지만 우린 모두 숨겨졌지 가려진 시간 사이로 메아리로 멀리 퍼져 가는 꼬마들의 숨바꼭질 놀이에 내 어린 그 시절 커다란 두 눈의 그 소녀 떠올라 넌 지금 어디 있니 내 생각 가끔 나는지 처음으로 느꼈었던 수줍던 설레임 지금까지 나 헤매는 까닭엔 네가 있기는 하지만 우린 모두 숨겨졌지 가려진 시간 사이로
1495	1992	너에게 들려주고 싶은 이야기	015B	61514	너에게 들려 주고 싶은 이야기 너는 언제나 마음을 열지 못하고 그에게 다가서지만 그럴 필요있겠니 내가 보기엔 넌 그를 사랑하고 있는걸 너는 이게 사랑일까 의심하지만 사랑이란건 네가 생각하듯이 그렇게 어렵고 대단한게 아냐 동화속의 왕자님은 현실엔 없는거야 오늘도 그는 웃으며 너를 사랑한다고 말을 했겠지 넌 그에게 친구로서 좋아하지만 그게 사랑인지는 모르겠다 했겠지 하지만 잘 생각해봐 너는 사랑을 받기만을 즐기며 주는 것을 자존심 상해하는 이기적인 생각을 가졌을 뿐이야 소중한건 언제나 소중한건 언제나 네곁에 있는거야 네곁에 있는거야 이제는 마음을 열어봐 이제는 그의 품에 이제는 그의 품에 안겨서 쉬는 거야 안겨서 쉬는 거야 제발 고민하지마 더 좋은 남잘 만날 수 있을 것 같아서 그렇게 망설이니 그러면 그는 이 세상에서 너보다 더 좋은 여자가 없을 것 같아 너를 사랑하겠니 시간이 흐르면 더 편한 안식처를 찾을 수 있을 것 같겠 지만 결국은 그렇지 못하고 과거에 너를 지켜주던 그늘이 그리워질걸 너는 하루종일 그의 생각을 하다가도 전화가 오면 하루 종일 너무 바빠 그의 생각을 할 틈이 없었다 얘기하겠지 그가 만나자 하면 너는 아주 약속이 많은 바쁜 사람인양 얘기를 하지 기껏해야 카페에서 친구들이랑 수다 떠는 일이 다일텐데 이제는 네가 그를 그렇게도 너를 사랑하는 사람을 감싸줘야만해 가슴을 아프게 해야만 너의 부질없는 자존심이 세워지니 사랑에는 자존심이 없는거야 그를 위해 네 마음의 그를 위해 네 마음의 한구석을 단장해봐 한구석을 단장해봐 현재의 그에게 충실해봐
1496	1992	50년 후의 내모습	신해철	57623	누구나 한번쯤 생각해 보는 일들 50년후의 내 모습 주름진 얼굴과 하얗게 센 머리칼 아마 피할 순 없겠지 강철과 벽돌의 차가운 도시 속에 구부정한 내 뒷모습 살아갈 날들이 살아온 날들보다 훨씬 더 적을 그때쯤 나는 어떤 모습으로 세월에 떠다니고 있을까 노후연금 사회보장 아마 편할 수도 있겠지만 I SEE AN OLD MAN SITTING ON THE BENCH MAYBE HES CRYING CAUSE HES DYING HES GOT A CIGARETTE BURNED LIKE REST OF HIS LIFE I TRY TO REMEMBER WHO HE IS HE IS ME I SEE MY FUTURE NOW HES GOT NO FAMILY NOT EVEN WIFE AND A CHILD IM SO CONFUSED I WISH ITS ONLY DREAM I HEAR THE NATURE I FEAR MY FUTURE 나는 어떤 모습으로 세월에 떠다니고 있을까 노후연금 사회보장 아마 편할 수도 있겠지만 벤치에 앉아 할일 없이 시간을 보내긴 정말 싫어 하루 하루 지나가도 오히려 길어지는 시간들 나는 어떤 모습으로 세월에 떠다니고 있을까 노후연금 사회보장 아마 편할 수도 있겠지만 벤치에 앉아 할일 없이 시간을 보내긴 정말 싫어 하루 하루 지나가도 오히려 길어지는 시간들
1497	1992	미소	신해철	49494	언제부턴가 흐르고 있는 의미 없는 시간 속에 지쳐버린 난 열린 창가에 이렇게 기대고 있네 더욱 깊어지는 오늘 밤은 나의 추억 속에 그대는 어둠 속에서 다시 내게로 오는데 이젠 지울 수 없는 그 모습 내게 또 다시 멀어지네 서성이고 있는 내 모습 속에 그댄 미소를 짓네 그 날처럼 언제부턴가 흐르고 있는 의미 없는 시간 속에 지쳐버린 난 열린 창가에 이렇게 기대고 있네 더욱 깊어지는 오늘 밤은 나의 추억 속에 그대는 어둠 속에서 다시 내게로 오는데 이젠 지울 수 없는 그 모습 내게 또 다시 멀어지네 서성이고 있는 내 모습 속에 그댄 미소를 짓네 그 여름 해변 속에는 오늘도 그녀 혼자서 기다리고 있을지 그때의 미소를 띄고 이젠 지울 수 없는 그 모습 내게 또 다시 멀어지네 서성이고 있는 내 모습 속에 그댄 미소를 짓네 그 날처럼
1498	1992	별걸다 기억하는 남자	노영심	18187	나를 처음 본 게 정확히 목요일이었는지 금요일이었는지 그 때 귀걸이를 했는지 안 했었는지 기억할 수 있을까 그런 시시콜콜한걸 다 기억할 필요가 뭐가 있을까 생각하겠지만 내 생일이나 전화번호를 외우는 건 너무 당연하지 않아요 내가 전화걸 때 처음에 여보세요 하는지 죄송합니다만 그러는지 번호 8자를 적을 때 왼쪽으로 돌리는지 오른쪽으로 돌려쓰는지 지하철 1호선과 4호선안에서 내 표정은 어떻게 달라지는지 내가 미처 깨닫지 못한 내 모습까지도 기억하는 남자 같이 걷던 한강 인도교의 철조 아치가 여섯개인지 일곱개인지 그때 우리를 조용히 따르던 하늘의 달은 초생달인지 보름달인지 우리동네 목욕탕 정기휴일이 혹시 첫째 셋째 수요일에 쉬는지 아니면 둘째 넷째 수요일에 쉬는지 그걸 기억할 수 있을까 나를 둘러싼 수많은 모습과 내 마음속의 숨은 표정까지도 오직 나만의것으로 이해해주는 별걸 다 기억하는 남자 내 새끼손가락엔 매니큐얼 칠했는지 봉숭아물을 들였는지 커피는 설탕 두스푼에 프림 한스푼인지 설탕 하나에 프림 둘인지 그런 사소한 것까지 다 기억을 한다면 얼마나 피곤할까 생각하겠지만 아주 가끔씩만 내게 일깨워준다면 어때요 매력 있지 않아요 어릴적 동화 보물섬 해적선장 애꾸눈 잭은 안대가 오른쪽인지 왼쪽인지 만화 주인공 영심이를 좋아하는 남학생이 안경을 썼는지 안 썼는지 고깃집에서 내가 쌈을 먹을 때 쌈장을 바르고 고기를 얹는지 아니면 고기부터 얹고 쌈장을 바르는지 기억할 수 있을까 나도 모르는 날 일깨워 주듯이 볼 때마다 새로움을 주는 사람이면 그 어떤 능력보다 소중하지요 별걸 다 기억하는 남자 지난겨울에 내가 즐겨 끼던 장갑이 보라색인지 분홍색인지 그게 벙어리 장갑인지 손가락 장갑인지 기억할 수 있을까 나를 처음으로 집까지 데려다준날 정류장에서 들리던 노래가 목포의 눈물인지 빈대떡 신산지 혹시 기억할 수 있을까
1499	1992	말도 안돼	한영애	49918	끝도없는 변명 자꾸 늘어만 가지 서로의 가치기준 어디에다 팽개치고 너 몰라라 나 몰라라 눈 귀막고 따라가며 플라스틱 세상 풍선만 불어대네 세상이 변했으니 어쩔수가 없다고 변하는 건 당연해 어떻게가 중요해 지키고 버티는 건 어른들이 할 일인데 세상은 남들이 아니라 자기 자신인걸 왜 몰라 말도안돼 말은되지 말도안돼 말은되지 말도안돼 말은되지 말도안돼 말은되지 그래도 희망은 너와 내가 손 잡은 사람에게 걸 수 밖에 희망은 언제나 사람들의 몫으로 남아있기 마련이지 공허한 약속들 자꾸 반복만 되지 처음과 선택함이 중요한 걸 모르면서 빨리 빨리 서두르고 기다리지 못하고서 플라스틱 세상 풍선만 불어대네 말위한 말공해 정말 필요치 않아 머리 따로 마음 따로 실천하진 않으면서 사랑해 사랑해 사랑 사랑 사랑해요 마음은 닫아두고 빈소리만 질러대지 말도안돼 말은되지 말도안돼 말은되지 말도안돼 말은되지 말도안돼 말은되지 그래도 희망은 너와 내가 손 잡은 사람에게 걸 수 밖에 희망은 언제나 사람들의 몫으로 남아있기 마련이지 그래도 희망은 너와 내가 손 잡은 사람에게 걸 수 밖에 희망은 언제나 사람들의 몫으로 남아있기 마련이지
1500	1992	우연히	신승훈	49544	이렇게 너를 만난걸 아주 후회하는 것은 아니지만 난 그저 너를 모른채 살았으면 하고 생각할 뿐이야 수많은 사람들 속을 너는 의미없이 지나쳐 갔지만 우연히 나도 모르게 너를 바라본건 정말 실수였어 한걸음 다가서면 너는 나를 멀리 하려하고 잊으려 생각하면 약해지는 내 마음 나는 알 수 없어 우연히 그렇게 널 만난거야 이렇게 너를 만난걸 아주 후회하는 것은 아니지만 난 그저 너를 모른채 살았으면 하고 생각할 뿐이야 시간이 지나갈수록 채워져 가는 그리운 향기 닫혀진 너의 마음은 언제쯤 나를 받아줄 수 있을까 수많은 사람들속을 너는 의미없이 지나쳐 갔지만 우연히 나도 모르게 너를 바라본건 정말 실수였어 한걸음 다가서면 너는 나를 멀리하려 하고 잊으려 생각하면 약해지는 내 마음 나는 알 수 없어 우연히 그렇게 널 만난거야
1501	1992	옛이야기	김규민	33940	옛얘기하듯 말할까 바람이나 들으렴 거품같은 사연들 서럽던 인연 눈물에 너는 쌓인채 가시밭 내맘 밟아 내 너를 만난 그곳엔 선홍빛 기억뿐 널 마중 나가있는 내삶은 고달퍼 진무러진 서러움 내 어깨에 춤추면 갈테야 그 하늘가 나를 추억하는 그대 손수간만큼만 울고 반갑게 날 맞아줘 왜 이리 늦었냐고 그대 내게 물어오면 세월의 장난으로 이제서야 왔다고 널 마중 나가있는 내삶은 고달퍼 진무러진 서러움 내어깨에 춤추면 갈테야 그 하늘가 나를 추억하는 그대 손수간만큼만 울고 반갑게 날 맞아줘 왜 이리 늦었냐고 그대 내게 물어오면 세월의 장난으로 이제서야 왔다고 왜이리 늦었냐고 그대 내게 물어오면 세월의 장난으로 이제서야 왔다고
1502	1992	Main Title : Love Theme 여명의 눈동자	최경식	108197	NA
1503	1992	질투	유승범	174589	넌 대체 누굴 보고 있는 거야 내가 지금 여기 눈 앞에 서 있는데 날 너무 기다리게 만들지마 웃고 있을거라 생각하지마 많은 것을 바라지 않아 그저 사랑의 눈빛이 필요할 뿐야 나의 마음 전하려 해도 너의 눈동자는 다른 말을 하고 있잖아 서로를 잘 안다고 느꼈었지 그래서 사랑이라 생각했어 너무 멀지 않은 곳에 있어줘 언젠가 너는 내게 말할거야 사랑한다고 넌 누굴 위해 웃고 있는 거야 내가 지금 여기 눈앞에 서 있는데 날 너무 기다리게 만들지마 항상 곁에 있다 생각하지마 많은 것을 바라지 않아 그저 사랑의 눈빛이 필요할 뿐야 나의 마음 전하려 해도 너의 눈동자는 다른 말을 하고 있잖아 서로를 잘 안다고 느꼈었지 그래서 사랑이라 생각했어 너무 멀지 않은 곳에 있어줘 언젠가 너는 내게 말할거야 사랑한다고
1504	1992	벙어리 바이올린	윤설하	77266	내 마음을 울리던 그대의 바이올린 주인 없는 빈방에 혼자 놓여있네 이젠 그대가 부르던 슬픈 노래들은 누가 들려줄까 누가 들려줄까 꿈이 높은 사람들의 도시를 떠나 먼 들녘의 제비꽃이 되고 싶다며 욕심 없는 착한 눈을 글썽거리던 그대는 지금 어디에 그대는 지금 어디에 밤이 내린 거리를 쓸쓸히 걷다가 그대의 맑은 웃음이 문득 떠올라 조그만 그 카페를 찾아갔지만 그대는 없었네 그대는 없었네 침묵의 강에 떠있는 낡은 바이올린 어느 날의 닫혀있는 가슴을 열까 아흔아홉 어두운 굽이 어디쯤에서 다시 눈을 뜰까 다시 눈을 뜰까
1505	1992	그대품에 잠들었으면	박정수	1010210	나는 그대의 빈틈이 있었으면 사랑했을 것이다 사랑했을 것이다 어둠은 내려 않는데 음 그대 들려줄 한 줄 시도 못 쓰고 기억 속으로 차가운 안개비 안개비만 내린다 홑이불처럼 시각거리며 가슴조미는 그리움 쌓이고 세상에 온통 시들었어도 깊고 고요한 그대품에서 잠들었으면 잠시라도 잠들었으면 그대 들려줄 한 줄 시도 못 쓰고 기억 속으로 차가운 안개비 안개비만 내린다 홑이불처럼 시각거리며 가슴조미는 그리움 쌓이고 세상에 온통 시들었어도 깊고 고요한 그대품에서 잠들었으면 잠시라도 잠들었으면
1506	1992	너와 함께 있는 이유	변진섭	1517351	아마 너도 지우려 할지 몰라 살아온 만큼의 외로움과 후회를 간직해두렴 너의 모든 얘기 그냥 이대로 소중했었던거야 사는 동안 몇번의 헤어짐을 겪을지 모르지만 내인생이 완전해지는 길은 하나 너와함께있는것 지나간 숱한 우리눈물을 서로 닦아줄 남겨진 몫인거야 힘겹게 만난것만큼 너와나 진실로 사랑하는것만 남았을 뿐 사는 동안 몇번의 헤어짐을 겪을지 모르지만 내인생이 완전해지는 길은 하나 너와 함께있는것 지나간 숱한 우리눈물을 서로 닦아줄 남겨진 몫인거야 힘겹게 만난것만큼 너와나 진실로 사랑하는것만 남아 지나간 숱한 우리눈물을 서로 닦아줄 남겨진 몫인거야 힘겹게 만난것만큼 너와나 진실로 사랑하는것만 남았을뿐
